LinkText,URL
"Faroese","https://en.wikipedia.org/wiki/Faroese_independence_movement"
"Finnish","https://en.wikipedia.org/wiki/Finnish_nationalism"
"Icelandic","https://en.wikipedia.org/wiki/Icelandic_nationalism"
"Latvian","https://en.wikipedia.org/wiki/Latvian_national_awakening"
"Lithuanian","https://en.wikipedia.org/wiki/Lithuanian_National_Revival"
"Norwegian","https://en.wikipedia.org/wiki/Norwegian_nationalism"
"Oceania","https://en.wikipedia.org/wiki/Oceania"
"Australian","https://en.wikipedia.org/wiki/Australian_nationalism"
"Hawaiian","https://en.wikipedia.org/wiki/Hawaiian_sovereignty_movement"
"Indigenous Australian","https://en.wikipedia.org/wiki/Australian_Indigenous_sovereignty"
"Māori","https://en.wikipedia.org/wiki/M%C4%81ori_protest_movement"
"Pan-nationalism","https://en.wikipedia.org/wiki/Pan-nationalism"
"African","https://en.wikipedia.org/wiki/Pan-Africanism"
"Arab","https://en.wikipedia.org/wiki/Pan-Arabism"
"Asian","https://en.wikipedia.org/wiki/Pan-Asianism"
"Bangladeshi","https://en.wikipedia.org/wiki/Bangladeshi_nationalism"
"Caucasian","https://en.wikipedia.org/wiki/Pan-Caucasianism"
"Celtic","https://en.wikipedia.org/wiki/Pan-Celticism"
"Chinese","https://en.wikipedia.org/wiki/Chinese_nationalism"
"Congolese","https://en.wikipedia.org/wiki/Congolese_nationalism_(Democratic_Republic_of_the_Congo)"
"Czechoslovak","https://en.wikipedia.org/wiki/Czechoslovakism"
"European","https://en.wikipedia.org/wiki/Pan-European_nationalism"
"Finnic","https://en.wikipedia.org/wiki/Pan-Finnicism"
"Germanic","https://en.wikipedia.org/wiki/Pan-Germanism"
"Hispanic","https://en.wikipedia.org/wiki/Panhispanism"
"Hui","https://en.wikipedia.org/wiki/Hui_pan-nationalism"
"Iberian","https://en.wikipedia.org/wiki/Iberism"
"Indian","https://en.wikipedia.org/wiki/Indian_nationalism"
"Iranian","https://en.wikipedia.org/wiki/Pan-Iranism"
"Iraqi","https://en.wikipedia.org/wiki/Iraqi_nationalism"
"Korean","https://en.wikipedia.org/wiki/Korean_reunification"
"Latin","https://en.wikipedia.org/wiki/Pan-Latinism"
"Libyan","https://en.wikipedia.org/wiki/Libyan_nationalism"
"Mongolian","https://en.wikipedia.org/wiki/Pan-Mongolism"
"Native American","https://en.wikipedia.org/wiki/Pan-Indianism"
"Nigerian","https://en.wikipedia.org/wiki/Nigerian_nationalism"
"Nordic","https://en.wikipedia.org/wiki/Scandinavism"
"Oceanian","https://en.wikipedia.org/wiki/Pan-Oceanian"
"Pakistani","https://en.wikipedia.org/wiki/Pakistani_nationalism"
"Russian","https://en.wikipedia.org/wiki/Russian_nationalism"
"Scandinavian","https://en.wikipedia.org/wiki/Scandinavism"
"Slavic","https://en.wikipedia.org/wiki/Pan-Slavism"
"South Slavic","https://en.wikipedia.org/wiki/Yugoslavism"
"Tunisian","https://en.wikipedia.org/wiki/Tunisian_nationalism"
"Turanian","https://en.wikipedia.org/wiki/Turanism"
"Turkic","https://en.wikipedia.org/wiki/Pan-Turkism"
"Ugandan","https://en.wikipedia.org/wiki/Ugandan_nationalism"
"Greenland","https://en.wikipedia.org/wiki/Greenlandic_independence"
"Hawaii","https://en.wikipedia.org/wiki/Hawaiian_sovereignty_movement"
"Māori","https://en.wikipedia.org/wiki/M%C4%81ori_protest_movement"
"Mapuche","https://en.wikipedia.org/wiki/Mapuche_conflict#Mapuche_Activist_Movements_and_Government_Responses"
"Wallmapuwen","https://en.wikipedia.org/wiki/Wallmapuwen"
"Assam","https://en.wikipedia.org/wiki/Assam_separatist_movements"
"Assyrian","https://en.wikipedia.org/wiki/Assyrian_independence_movement"
"Champa","https://en.wikipedia.org/wiki/Champa_independence_movement"
"East Turkestan","https://en.wikipedia.org/wiki/East_Turkestan_independence_movement"
"Aceh","https://en.wikipedia.org/wiki/Free_Aceh_Movement"
"Papua","https://en.wikipedia.org/wiki/Free_Papua_Movement"
"Guangdong","https://en.wikipedia.org/wiki/Cantonese_nationalism"
"Inner Mongolian","https://en.wikipedia.org/wiki/Inner_Mongolian_independence_movement"
"Muslim (Philippines)","https://en.wikipedia.org/wiki/Muslim_Independence_Movement"
"Patani","https://en.wikipedia.org/wiki/Patani_United_Liberation_Organisation"
"Ryukyu","https://en.wikipedia.org/wiki/Ryukyu_independence_movement"
"Siberian","https://en.wikipedia.org/wiki/Siberian_regionalism"
"Taiwan","https://en.wikipedia.org/wiki/Taiwan_independence_movement"
"Tibetan","https://en.wikipedia.org/wiki/Tibetan_independence_movement"
"Alsace","https://en.wikipedia.org/wiki/Alsace_independence_movement"
"Catalan","https://en.wikipedia.org/wiki/Catalan_independence_movement"
"Faroese","https://en.wikipedia.org/wiki/Faroese_independence_movement"
"Flemish","https://en.wikipedia.org/wiki/Flemish_Movement"
"Åland","https://en.wikipedia.org/wiki/Future_of_%C3%85land"
"Galician (Spain)","https://en.wikipedia.org/wiki/Galician_independence_movement"
"Kashubian","https://en.wikipedia.org/wiki/Kashubian_Association"
"Corsican","https://en.wikipedia.org/wiki/National_Liberation_Front_of_Corsica"
"Scottish","https://en.wikipedia.org/wiki/Scottish_independence"
"Silesian","https://en.wikipedia.org/wiki/Silesian_Autonomy_Movement"
"Székely","https://en.wikipedia.org/wiki/Sz%C3%A9kely_autonomy_movement"
"Vojvodina","https://en.wikipedia.org/wiki/Vojvodina_Autonomist_Movement"
"Walloon","https://en.wikipedia.org/wiki/Walloon_Movement"
"Welsh","https://en.wikipedia.org/wiki/Welsh_independence"
"Arakan","https://en.wikipedia.org/wiki/Arakan"
"Assyria","https://en.wikipedia.org/wiki/Assyria"
"Azawad","https://en.wikipedia.org/wiki/Azawad"
"Balawaristan","https://en.wikipedia.org/wiki/Balawaristan"
"Balochistan","https://en.wikipedia.org/wiki/Balochistan"
"Bangsamoro","https://en.wikipedia.org/wiki/Bangsamoro"
"Basque Country (greater region)","https://en.wikipedia.org/wiki/Basque_Country_(greater_region)"
"Catalan Countries","https://en.wikipedia.org/wiki/Catalan_Countries"
"Chameria","https://en.wikipedia.org/wiki/Chameria"
"Champa","https://en.wikipedia.org/wiki/Champa"
"Chechen Republic of Ichkeria","https://en.wikipedia.org/wiki/Chechen_Republic_of_Ichkeria"
"Circassia","https://en.wikipedia.org/wiki/Circassia"
"Crimea","https://en.wikipedia.org/wiki/Crimea"
"Hatay State","https://en.wikipedia.org/wiki/Hatay_State"
"Hazarajat","https://en.wikipedia.org/wiki/Hazarajat"
"Danzig","https://en.wikipedia.org/wiki/Free_City_of_Danzig"
"Donetsk","https://en.wikipedia.org/wiki/Donetsk_People%27s_Republic"
"East Turkestan","https://en.wikipedia.org/wiki/East_Turkestan"
"Herzeg-Bosnia","https://en.wikipedia.org/wiki/Croatian_Republic_of_Herzeg-Bosnia"
"Hutu Power","https://en.wikipedia.org/wiki/Hutu_Power"
"Ilirida","https://en.wikipedia.org/wiki/Ilirida"
"Karakalpakstan","https://en.wikipedia.org/wiki/Karakalpakstan"
"Karelia","https://en.wikipedia.org/wiki/Karelia"
"Katarism","https://en.wikipedia.org/wiki/Katarism"
"Ketuanan Melayu","https://en.wikipedia.org/wiki/Ketuanan_Melayu"
"Kurdistan","https://en.wikipedia.org/wiki/Kurdistan"
"Lezgistan","https://en.wikipedia.org/wiki/Lezgistan"
"Luhansk","https://en.wikipedia.org/wiki/Luhansk_People%27s_Republic"
"Manchukuo","https://en.wikipedia.org/wiki/Manchukuo"
"Marathi Abhimaangeet","https://en.wikipedia.org/wiki/Marathi_Abhimaangeet"
"Northern Epirus","https://en.wikipedia.org/wiki/Northern_Epirus"
"Occitania","https://en.wikipedia.org/wiki/Occitania"
"Ossetia","https://en.wikipedia.org/wiki/Ossetia"
"Pashtunistan","https://en.wikipedia.org/wiki/Pashtunistan"
"Republika Srpska","https://en.wikipedia.org/wiki/Republika_Srpska"
"Santa Cruz","https://en.wikipedia.org/wiki/Santa_Cruz_Department_(Bolivia)"
"Sápmi","https://en.wikipedia.org/wiki/S%C3%A1pmi"
"Saraikistan","https://en.wikipedia.org/wiki/Saraikistan"
"Silesia","https://en.wikipedia.org/wiki/Silesia"
"Sindhudesh","https://en.wikipedia.org/wiki/Sindhudesh_movement"
"Székely Land","https://en.wikipedia.org/wiki/Sz%C3%A9kely_Land"
"Tamil Eelam","https://en.wikipedia.org/wiki/Tamil_Eelam"
"Tibet","https://en.wikipedia.org/wiki/Tibet"
"Timor Raya","https://en.wikipedia.org/wiki/Great_Timor"
"Local (China)","https://en.wikipedia.org/wiki/Local_ethnic_nationalism"
"Racial","https://en.wikipedia.org/wiki/Racial_nationalism"
"American Indigenous","https://en.wikipedia.org/wiki/Indigenismo"
"Black","https://en.wikipedia.org/wiki/Black_nationalism"
"German","https://en.wikipedia.org/wiki/V%C3%B6lkisch_nationalism"
"Indigenous","https://en.wikipedia.org/wiki/Indigenism"
"White","https://en.wikipedia.org/wiki/White_nationalism"
"ethnic groups","https://en.wikipedia.org/wiki/Ethnic_group"
"ethnic nationalism","https://en.wikipedia.org/wiki/Ethnic_nationalism"
"v","https://en.wikipedia.org/wiki/Template:Nationalism"
"t","https://en.wikipedia.org/wiki/Template_talk:Nationalism"
"e","https://en.wikipedia.org/wiki/Special:EditPage/Template:Nationalism"
"Nationalism","https://en.wikipedia.org/wiki/Nationalism"
"Nationalism in Antiquity","https://en.wikipedia.org/wiki/Nationalism_in_Antiquity"
"Nationalism in the Middle Ages","https://en.wikipedia.org/wiki/Nationalism_in_the_Middle_Ages"
"Anthem","https://en.wikipedia.org/wiki/National_anthem"
"Colours","https://en.wikipedia.org/wiki/National_colours"
"Flag","https://en.wikipedia.org/wiki/National_flag"
"Epic","https://en.wikipedia.org/wiki/National_epic"
"God","https://en.wikipedia.org/wiki/National_god"
"Identity","https://en.wikipedia.org/wiki/National_identity"
"Language","https://en.wikipedia.org/wiki/National_language"
"Music","https://en.wikipedia.org/wiki/Musical_nationalism"
"Myth","https://en.wikipedia.org/wiki/National_myth"
"Religion","https://en.wikipedia.org/wiki/State_religion"
"Sport","https://en.wikipedia.org/wiki/National_sport"
"Symbol","https://en.wikipedia.org/wiki/National_symbol"
"Animal","https://en.wikipedia.org/wiki/National_Animal"
"Emblem","https://en.wikipedia.org/wiki/National_Emblem"
"Flower","https://en.wikipedia.org/wiki/Floral_emblem"
"Treasure","https://en.wikipedia.org/wiki/National_treasure"
"African","https://en.wikipedia.org/wiki/African_nationalism"
"Anarchist","https://en.wikipedia.org/wiki/National-anarchism"
"Blind","https://en.wikipedia.org/wiki/Blind_nationalism"
"Bourgeois","https://en.wikipedia.org/wiki/Bourgeois_nationalism"
"Business","https://en.wikipedia.org/wiki/Business_nationalism"
"Welfare","https://en.wikipedia.org/wiki/Welfare_chauvinism"
"Civic","https://en.wikipedia.org/wiki/Civic_nationalism"
"Constitutional patriotism","https://en.wikipedia.org/wiki/Constitutional_patriotism"
"Corporate-","https://en.wikipedia.org/wiki/Corporate_nationalism"
"Cyber-","https://en.wikipedia.org/wiki/Cyber-nationalism"
"Ecological","https://en.wikipedia.org/wiki/Eco-nationalism"
"Economic","https://en.wikipedia.org/wiki/Economic_nationalism"
"Ethnic","https://en.wikipedia.org/wiki/Ethnic_nationalism"
"European","https://en.wikipedia.org/wiki/Pan-European_nationalism"
"Expansionist","https://en.wikipedia.org/wiki/Expansionist_nationalism"
"Palingenetic ultranationalism","https://en.wikipedia.org/wiki/Palingenetic_ultranationalism"
"Homo-","https://en.wikipedia.org/wiki/Homonationalism"
"Integral","https://en.wikipedia.org/wiki/Integral_nationalism"
"Left-wing","https://en.wikipedia.org/wiki/Left-wing_nationalism"
"Communist","https://en.wikipedia.org/wiki/National_communism"
"Linguistic","https://en.wikipedia.org/wiki/Linguistic_imperialism"
"Mystic","https://en.wikipedia.org/wiki/National_mysticism"
"Neo-/New","https://en.wikipedia.org/wiki/Neo-nationalism"
"Pan-","https://en.wikipedia.org/wiki/Pan-nationalism"
"Queer","https://en.wikipedia.org/wiki/Queer_nationalism"
"Right-wing","https://en.wikipedia.org/wiki/Right-wing_populism"
"Racial","https://en.wikipedia.org/wiki/Racial_nationalism"
"Arab","https://en.wikipedia.org/wiki/Arab_nationalism"
"Berber","https://en.wikipedia.org/wiki/Berberism"
"Black","https://en.wikipedia.org/wiki/Black_nationalism"
"Korean","https://en.wikipedia.org/wiki/Korean_ethnic_nationalism"
"White","https://en.wikipedia.org/wiki/White_nationalism"
"Religious","https://en.wikipedia.org/wiki/Religious_nationalism"
"Christian","https://en.wikipedia.org/wiki/Christian_nationalism"
"Catholic","https://en.wikipedia.org/wiki/National_Catholicism"
"Clerico-","https://en.wikipedia.org/wiki/Clerico-nationalism"
"Mormon","https://en.wikipedia.org/wiki/DezNat"
"Hindu","https://en.wikipedia.org/wiki/Hindu_nationalism"
"Hindutva","https://en.wikipedia.org/wiki/Hindutva"
"Islamic","https://en.wikipedia.org/wiki/Islamic_nationalism"
"Resource","https://en.wikipedia.org/wiki/Resource_nationalism"
"Revolutionary","https://en.wikipedia.org/wiki/Revolutionary_nationalism"
"Ethnocacerism","https://en.wikipedia.org/wiki/Ethnocacerism"
"National syndicalist","https://en.wikipedia.org/wiki/National_syndicalism"
"Falangism","https://en.wikipedia.org/wiki/Falangism"
"Fascism","https://en.wikipedia.org/wiki/Fascism"
"List of fascist movements","https://en.wikipedia.org/wiki/List_of_fascist_movements"
"Romantic","https://en.wikipedia.org/wiki/Romantic_nationalism"
"Technological","https://en.wikipedia.org/wiki/Technological_nationalism"
"Territorial","https://en.wikipedia.org/wiki/Territorial_nationalism"
"Terrorism","https://en.wikipedia.org/wiki/Nationalist_terrorism"
"Trans-","https://en.wikipedia.org/wiki/Transnationalism"
"Ultra-","https://en.wikipedia.org/wiki/Ultranationalism"
"Japan","https://en.wikipedia.org/wiki/Ultranationalism_(Japan)"
"List of nationalist organizations","https://en.wikipedia.org/wiki/List_of_nationalist_organizations"
"Nationalist Clubs","https://en.wikipedia.org/wiki/Nationalist_Clubs"
"Anarchism and nationalism","https://en.wikipedia.org/wiki/Anarchism_and_nationalism"
"Anationalism","https://en.wikipedia.org/wiki/Anationalism"
"Anti-nationalism","https://en.wikipedia.org/wiki/Anti-nationalism"
"Banal nationalism","https://en.wikipedia.org/wiki/Banal_nationalism"
"Cultural nationalism","https://en.wikipedia.org/wiki/Cultural_nationalism"
"Diaspora politics","https://en.wikipedia.org/wiki/Diaspora_politics"
"Eliminationism","https://en.wikipedia.org/wiki/Eliminationism"
"Exceptionalism","https://en.wikipedia.org/wiki/Exceptionalism"
"Gastronationalism","https://en.wikipedia.org/wiki/Gastronationalism"
"Gender and nationalism","https://en.wikipedia.org/wiki/Nationalism_and_gender"
"Historiography and nationalism","https://en.wikipedia.org/wiki/Historiography_and_nationalism"
"Internationalism","https://en.wikipedia.org/wiki/Internationalism_(politics)"
"Irredentism","https://en.wikipedia.org/wiki/Irredentism"
"Jingoism","https://en.wikipedia.org/wiki/Jingoism"
"Nation-building","https://en.wikipedia.org/wiki/Nation-building"
"National indifference","https://en.wikipedia.org/wiki/National_indifference"
"National question","https://en.wikipedia.org/wiki/National_question"
"National revival","https://en.wikipedia.org/wiki/National_revival"
"Nation state","https://en.wikipedia.org/wiki/Nation_state"
"Nationalism studies","https://en.wikipedia.org/wiki/Nationalism_studies"
"Natural border","https://en.wikipedia.org/wiki/Natural_border"
"Plurinationalism","https://en.wikipedia.org/wiki/Plurinationalism"
"Revanchism","https://en.wikipedia.org/wiki/Revanchism"
"State-building","https://en.wikipedia.org/wiki/State-building"
"Wars of national liberation","https://en.wikipedia.org/wiki/Wars_of_national_liberation"
"Authority control databases","https://en.wikipedia.org/wiki/Help:Authority_control"
"Portals","https://en.wikipedia.org/wiki/Wikipedia:Contents/Portals"
"History","https://en.wikipedia.org/wiki/Portal:History"
"Israel","https://en.wikipedia.org/wiki/Portal:Israel"
"Judaism","https://en.wikipedia.org/wiki/Portal:Judaism"
"Palestine","https://en.wikipedia.org/wiki/Portal:Palestine"
"Politics","https://en.wikipedia.org/wiki/Portal:Politics"
"Categories","https://en.wikipedia.org/wiki/Help:Category"
"Zionism","https://en.wikipedia.org/wiki/Category:Zionism"
"Jewish movements","https://en.wikipedia.org/wiki/Category:Jewish_movements"
"Land of Israel","https://en.wikipedia.org/wiki/Category:Land_of_Israel"
"Political movements","https://en.wikipedia.org/wiki/Category:Political_movements"
"State ideologies","https://en.wikipedia.org/wiki/Category:State_ideologies"
"1890s neologisms","https://en.wikipedia.org/wiki/Category:1890s_neologisms"
"Jewish nationalism","https://en.wikipedia.org/wiki/Category:Jewish_nationalism"
"Ethnic nationalism","https://en.wikipedia.org/wiki/Category:Ethnic_nationalism"
"Jewish settlement schemes","https://en.wikipedia.org/wiki/Category:Jewish_settlement_schemes"
"Articles containing Hebrew-language text","https://en.wikipedia.org/wiki/Category:Articles_containing_Hebrew-language_text"
"Pages with Hebrew IPA","https://en.wikipedia.org/wiki/Category:Pages_with_Hebrew_IPA"
"All articles with unsourced statements","https://en.wikipedia.org/wiki/Category:All_articles_with_unsourced_statements"
"Articles with unsourced statements from January 2025","https://en.wikipedia.org/wiki/Category:Articles_with_unsourced_statements_from_January_2025"
"Pages with reference errors","https://en.wikipedia.org/wiki/Category:Pages_with_reference_errors"
"Wikipedia articles needing page number citations from October 2024","https://en.wikipedia.org/wiki/Category:Wikipedia_articles_needing_page_number_citations_from_October_2024"
"Wikipedia articles needing page number citations from March 2025","https://en.wikipedia.org/wiki/Category:Wikipedia_articles_needing_page_number_citations_from_March_2025"
"All articles with incomplete citations","https://en.wikipedia.org/wiki/Category:All_articles_with_incomplete_citations"
"Articles with incomplete citations from January 2025","https://en.wikipedia.org/wiki/Category:Articles_with_incomplete_citations_from_January_2025"
"Wikipedia articles needing page number citations from January 2025","https://en.wikipedia.org/wiki/Category:Wikipedia_articles_needing_page_number_citations_from_January_2025"
"Wikipedia articles needing page number citations from July 2025","https://en.wikipedia.org/wiki/Category:Wikipedia_articles_needing_page_number_citations_from_July_2025"
"Harv and Sfn multiple-target errors","https://en.wikipedia.org/wiki/Category:Harv_and_Sfn_multiple-target_errors"
